007682
026976
058749
088382
091323
062361
093641
047440
015956
034155
008986
039246
038892
035019
035456
029866
061097
037005
045787
077301
086853
009839
035352
041480
025972
087781
015838
089126
012467
006026
055203
089834
002569
096845
011554
040234
070708
094106
050631
006601
081651
068481
020572
086270
011044
089735
069258
056225
091772
003229
093542
017921
097671
003505
067963
074606
009622
017271
090059
009132
032738
051032
008705
085238
072262
090354
043808
091913
095104
084190
048210
071208
095888
003187
027344
093193
054887
052405
052285
059919
051464
064889
011039
065060
099436
093943
042189
065185
009588
054609
032411
055569
086598
019490
005557
024831
079337
085119
059967
052215
042918
089767
066215
066566
058451
032560
099111
051357
079172
082947
028691
004707
099534
083114
018069
020610
004603
018751
038208
026998
039236
079409
869814
043690
035848
052329
042606
038842
029224
002073
095794
046473
076994
037570
256020
037433
000000
047912
053689
062806
003024
030801
074652
018090
053242
005082
025252
080576
076031
058605
004611
052757
076621
035715
005625
031318
099423
019114
073920
037694
069213
084165
059748
057632
028140
035604
082261
097093
065782
044030
019775
016697
098930
003600
073063
066998
054204
067675
090288
010050
053547
029209
061476
031513
099664
071638
064439
091508
074511
030965
038036
037420
069686
093452
048043
009140
004894
044671
086207
019216
087554
088325
062466
082623
092775
050048
093993
066467
081982
022227
048226
016166
052907
091857
068942
032492
001951
004690
034084
073908
014153
054066
023345
027641
021280
057695
010040
004774
080428
034177
085470
060830
037562
059578
098535
078029
095788
082349
044372
008733
067490
083998
037131
009018
046363
060478
054732
085308
069465
039463
032135
033508
044170
089570
085101
088215
016965
050886
019472
062625
083599
027522
024139
008885
003282
004904
057674
082431
042783
067860
009526
005349
090698
067768
075757
032104
048618
085376
078291
028688
078073
084859
083130
020160
037102
000110
006514
095499
097123
099147
091800
083368
097017
088081
097931
019506
074817
037977
060162
027563
090160
086501
093940
015391
010170
073535
079173
057411
035834
071858
020938
046325
084974
063280
044927
048733
012385
016162
076355
016268
026012
038272
038725
030294
012828
085855
030779
020298
059293
069779
029429
071041
024484
080925
094555
090839
038186
058763
004433
082534
111151
090712
077717
011398
092407
060374
066812
002235
038651
056750
090459
087236
010440
029469
066477
011131
025368
057741
045930
010993
094659
045899
096812
074838
000721
030149
032172
090976
090784
086738
081631
093636
005049
093311
073047
094098
061202
022765
023223
041808
064600
032502
041785
012253
015472
049979
070241
018986
034283
016125
030088
078559
012762
037560
024076
025484
080795
092170
013405
025699
013273
036371
082617
011816
047571
083409
075104
063456
008446
085913
044367
011236
021752
094680
032681
049656
026437
050070
007758
022353
011286
084911
088158
060177
066212
020305
055349
047921
039837
088376
026280
029614
015844
070728
051808
021526
012201
030681
094499
039300
011382
014826
011206
055404
008058
097156
054234
022702
051991
039373
060100
053258
024283
071722
081498
096265
005445
037264
096140
030200
089965
026838
006790
020067
078895
007997
003067
046972
096926
054820
029101
063755
084677
054828
061861
041532
046931
019710
078245
078773
081271
082166
092054
084245
091290
075507
060825
018736
035177
039350
082532
071884
053969
050325
005605
019426
043838
073657
012360
078114
022602
082161
029643
033700
028309
062591
079837
094587
003782
061186
037660
007316
030089
073721
055632
039649
000953
024490
056515
030821
072573
041121
034063
065583
045704
053770
072940
008529
042362
049266
021641
045080
011032
042609
092566
074733
025165
036293
067634
030828
031977
098448
095534
083061
084398
041693
012764
065242
009967
085237
040242
020077
002160
084751
060934
087235
063488
062765
012771
074806
018666
070057
054805
027206
010280
016350
079772
041168
027834
087812
086635
093094
073786
054311
029962
034414
008845
048393
080200
063071
091234
064974
018419
094325
067585
063805
025967
031508
018560
010808
003050
067070
005620
075634
090426
022081
071796
033015
078712
